 0.00000000e+00  0.00000000e+00 
 1.00000000e-07  1.46335866e-04 
 1.00322837e-07  1.46817674e-04 
 1.00968511e-07  1.47784057e-04 
 1.02259859e-07  1.49735592e-04 
 1.04842555e-07  1.53714039e-04 
 1.10007948e-07  1.61967657e-04 
 1.20338733e-07  1.79577592e-04 
 1.41000303e-07  2.18426250e-04 
 1.68370229e-07  2.75291502e-04 
 2.04674118e-07  3.56214606e-04 
 2.55822421e-07  4.74389059e-04 
 3.11048548e-07  6.01979160e-04 
 3.84204154e-07  7.65654903e-04 
 4.72482042e-07  9.52127303e-04 
 6.04375403e-07  1.20732010e-03 
 7.93768145e-07  1.52895183e-03 
 1.16420599e-06  2.03461954e-03 
 1.56696729e-06  2.44158119e-03 
 1.98086785e-06  2.75170540e-03 
 2.43340535e-06  3.00620269e-03 
 2.87109177e-06  3.19577111e-03 
 3.34205570e-06  3.35938554e-03 
 3.88772239e-06  3.51562997e-03 
 4.52646884e-06  3.67109140e-03 
 5.28168809e-06  3.83372889e-03 
 6.19424038e-06  4.01501011e-03 
 7.33828421e-06  4.23204565e-03 
 8.84240073e-06  4.51093552e-03 
 1.00000000e-05  4.72350203e-03 
 1.02116455e-05  4.76223770e-03 
 1.06349365e-05  4.83964745e-03 
 1.14815185e-05  4.99409374e-03 
 1.31746825e-05  5.30140456e-03 
 1.65610105e-05  5.90860583e-03 
 2.33336665e-05  7.08358422e-03 
 3.33336665e-05  8.68578400e-03 
 4.33336665e-05  1.00788700e-02 
 5.33336665e-05  1.12090470e-02 
 6.33336665e-05  1.20324556e-02 
 7.33336665e-05  1.25168559e-02 
 8.33336665e-05  1.26428752e-02 
 9.33336665e-05  1.24047810e-02 
 1.03333666e-04  1.18107356e-02 
 1.13333666e-04  1.08825324e-02 
 1.23333666e-04  9.65480995e-03 
 1.33333666e-04  8.17377367e-03 
 1.43333666e-04  6.49546273e-03 
 1.53333666e-04  4.68362864e-03 
 1.63333666e-04  2.80730464e-03 
 1.73333666e-04  9.38163570e-04 
 1.83333666e-04 -8.52231567e-04 
 1.93333666e-04 -2.49517425e-03 
 2.03333666e-04 -3.92745153e-03 
 2.13333666e-04 -5.09376951e-03 
 2.23333666e-04 -5.94887652e-03 
 2.33333666e-04 -6.45930518e-03 
 2.43333666e-04 -6.60467089e-03 
 2.53333666e-04 -6.37847992e-03 
 2.63333666e-04 -5.78841719e-03 
 2.73333666e-04 -4.85610045e-03 
 2.83333666e-04 -3.61630453e-03 
 2.93333666e-04 -2.11567801e-03 
 3.03333666e-04 -4.10994980e-04 
 3.13333666e-04  1.43299499e-03 
 3.23333666e-04  3.34603565e-03 
 3.33333666e-04  5.25505427e-03 
 3.43333666e-04  7.08696522e-03 
 3.53333666e-04  8.77147582e-03 
 3.63333666e-04  1.02437842e-02 
 3.73333666e-04  1.14470658e-02 
 3.83333666e-04  1.23346537e-02 
 3.93333666e-04  1.28718346e-02 
 4.03333666e-04  1.30371929e-02 
 4.13333666e-04  1.28234579e-02 
 4.23333666e-04  1.22378202e-02 
 4.33333666e-04  1.13017062e-02 
 4.43333666e-04  1.00500106e-02 
 4.53333666e-04  8.52981093e-03 
 4.63333666e-04  6.79860548e-03 
 4.73333666e-04  4.92213722e-03 
 4.83333666e-04  2.97188804e-03 
 4.93333666e-04  1.02234214e-03 
 5.03333666e-04 -8.51871795e-04 
 5.13333666e-04 -2.57884576e-03 
 5.23333666e-04 -4.09215241e-03 
 5.33333666e-04 -5.33339355e-03 
 5.43333666e-04 -6.25444110e-03 
 5.53333666e-04 -6.81928813e-03 
 5.63333666e-04 -7.00544322e-03 
 5.73333666e-04 -6.80481874e-03 
 5.83333666e-04 -6.22408048e-03 
 5.93333666e-04 -5.28444310e-03 
 6.03333666e-04 -4.02091345e-03 
 6.13333666e-04 -2.48100229e-03 
 6.23333666e-04 -7.22946445e-04 
 6.33333666e-04  1.18649514e-03 
 6.43333666e-04  3.17458656e-03 
 6.53333666e-04  5.16540063e-03 
 6.63333666e-04  7.08273282e-03 
 6.73333666e-04  8.85302765e-03 
 6.83333666e-04  1.04082020e-02 
 6.93333666e-04  1.16882569e-02 
 7.03333666e-04  1.26435790e-02 
 7.13333666e-04  1.32368473e-02 
 7.23333666e-04  1.34444761e-02 
 7.33333666e-04  1.32575443e-02 
 7.43333666e-04  1.26821761e-02 
 7.53333666e-04  1.17393578e-02 
 7.63333666e-04  1.04641913e-02 
 7.73333666e-04  8.90460505e-03 
 7.83333666e-04  7.11956227e-03 
 7.93333666e-04  5.17683174e-03 
 8.03333666e-04  3.15040495e-03 
 8.13333666e-04  1.11766289e-03 
 8.23333666e-04 -8.43593844e-04 
 8.33333666e-04 -2.65813278e-03 
 8.43333666e-04 -4.25617748e-03 
 8.53333666e-04 -5.57608406e-03 
 8.63333666e-04 -6.56670556e-03 
 8.73333666e-04 -7.18935696e-03 
 8.83333666e-04 -7.41931072e-03 
 8.93333666e-04 -7.24676977e-03 
 9.03333666e-04 -6.67728324e-03 
 9.13333666e-04 -5.73158702e-03 
 9.23333666e-04 -4.44486917e-03 
 9.33333666e-04 -2.86547913e-03 
 9.43333666e-04 -1.05312148e-03 
 9.53333666e-04  9.23401798e-04 
 9.63333666e-04  2.98881408e-03 
 9.73333666e-04  5.06424761e-03 
 9.83333666e-04  7.07027142e-03 
 9.93333666e-04  8.92994246e-03 
 1.00333367e-03  1.05717593e-02 
 1.01333367e-03  1.19324049e-02 
 1.02333367e-03  1.29591737e-02 
 1.03333367e-03  1.36119957e-02 
 1.04333367e-03  1.38649828e-02 
 1.05333367e-03  1.37074453e-02 
 1.06333367e-03  1.31443403e-02 
 1.07333367e-03  1.21961360e-02 
 1.08333367e-03  1.08980887e-02 
 1.09333367e-03  9.29895201e-03 
 1.10333367e-03  7.45915814e-03 
 1.11333367e-03  5.44853461e-03 
 1.12333367e-03  3.34364353e-03 
 1.13333367e-03  1.22484936e-03 
 1.14333367e-03 -8.26766618e-04 
 1.15333367e-03 -2.73252095e-03 
 1.16333367e-03 -4.41914885e-03 
 1.17333367e-03 -5.82161425e-03 
 1.18333367e-03 -6.88560300e-03 
 1.19333367e-03 -7.56960758e-03 
 1.20333367e-03 -7.84652881e-03 
 1.21333367e-03 -7.70473868e-03 
 1.22333367e-03 -7.14856644e-03 
 1.23333367e-03 -6.19818828e-03 
 1.24333367e-03 -4.88891816e-03 
 1.25333367e-03 -3.26991701e-03 
 1.26333367e-03 -1.40235965e-03 
 1.27333367e-03  6.42876560e-04 
 1.28333367e-03  2.78791320e-03 
 1.29333367e-03  4.95085463e-03 
 1.30333367e-03  7.04893336e-03 
 1.31333367e-03  9.00169039e-03 
 1.32333367e-03  1.07340645e-02 
 1.33333367e-03  1.21792712e-02 
 1.34333367e-03  1.32813618e-02 
 1.35333367e-03  1.39973697e-02 
 1.36333367e-03  1.42989658e-02 
 1.37333367e-03  1.41735670e-02 
 1.38333367e-03  1.36248576e-02 
 1.39333367e-03  1.26727039e-02 
 1.40333367e-03  1.13524590e-02 
 1.41333367e-03  9.71367267e-03 
 1.42333367e-03  7.81824716e-03 
 1.43333367e-03  5.73810030e-03 
 1.44333367e-03  3.55242577e-03 
 1.45333367e-03  1.34465940e-03 
 1.46333367e-03 -8.00725552e-04 
 1.47333367e-03 -2.80146453e-03 
 1.48333367e-03 -4.58066061e-03 
 1.49333367e-03 -6.06973365e-03 
 1.50333367e-03 -7.21104817e-03 
 1.51333367e-03 -7.96012342e-03 
 1.52333367e-03 -8.28734688e-03 
 1.53333367e-03 -8.17913178e-03 
 1.54333367e-03 -7.63847838e-03 
 1.55333367e-03 -6.68491674e-03 
 1.56333367e-03 -5.35382661e-03 
 1.57333367e-03 -3.69514938e-03 
 1.58333367e-03 -1.77152978e-03 
 1.59333367e-03  3.44048610e-04 
 1.60333367e-03  2.57104465e-03 
 1.61333367e-03  4.82444627e-03 
 1.62333367e-03  7.01803690e-03 
 1.63333367e-03  9.06770961e-03 
 1.64333367e-03  1.08946973e-02 
 1.65333367e-03  1.24285932e-02 
 1.66333367e-03  1.36100486e-02 
 1.67333367e-03  1.43930461e-02 
 1.68333367e-03  1.47466710e-02 
 1.69333367e-03  1.46563157e-02 
 1.70333367e-03  1.41242795e-02 
 1.71333367e-03  1.31697380e-02 
 1.72333367e-03  1.18280781e-02 
 1.73333367e-03  1.01496129e-02 
 1.74333367e-03  8.19771286e-03 
 1.75333367e-03  6.04641600e-03 
 1.76333367e-03  3.77760839e-03 
 1.77333367e-03  1.47788625e-03 
 1.78333367e-03 -7.64771429e-04 
 1.79333367e-03 -2.86438520e-03 
 1.80333367e-03 -4.74027752e-03 
 1.81333367e-03 -6.32016683e-03 
 1.82333367e-03 -7.54293613e-03 
 1.83333367e-03 -8.36097434e-03 
 1.84333367e-03 -8.74200727e-03 
 1.85333367e-03 -8.67035520e-03 
 1.86333367e-03 -8.14757406e-03 
 1.87333367e-03 -7.19245565e-03 
 1.88333367e-03 -5.84038035e-03 
 1.89333367e-03 -4.14203478e-03 
 1.90333367e-03 -2.16153032e-03 
 1.91333367e-03  2.60141038e-05 
 1.92333367e-03  2.33733401e-03 
 1.93333367e-03  4.68421122e-03 
 1.94333367e-03  6.97686507e-03 
 1.95333367e-03  9.12740505e-03 
 1.96333367e-03  1.10532072e-02 
 1.97333367e-03  1.26800826e-02 
 1.98333367e-03  1.39451188e-02 
 1.99333367e-03  1.47990877e-02 
 2.00333367e-03  1.52083368e-02 
 2.01333367e-03  1.51560971e-02 
 2.02333367e-03  1.46431643e-02 
 2.03333367e-03  1.36879280e-02 
 2.04333367e-03  1.23257416e-02 
 2.05333367e-03  1.06076439e-02 
 2.06333367e-03  8.59846854e-03 
 2.07333367e-03  6.37440223e-03 
 2.08333367e-03  4.02008362e-03 
 2.09333367e-03  1.62535951e-03 
 2.10333367e-03 -7.18169212e-04 
 2.11333367e-03 -2.92067073e-03 
 2.12333367e-03 -4.89753367e-03 
 2.13333367e-03 -6.57261210e-03 
 2.14333367e-03 -7.88114105e-03 
 2.15333367e-03 -8.77221540e-03 
 2.16333367e-03 -9.21074424e-03 
 2.17333367e-03 -9.17881400e-03 
 2.18333367e-03 -8.67641450e-03 
 2.19333367e-03 -7.72150119e-03 
 2.20333367e-03 -6.34938460e-03 
 2.21333367e-03 -4.61145694e-03 
 2.22333367e-03 -2.57328971e-03 
 2.23333367e-03 -3.12164419e-04 
 2.24333367e-03  2.08587091e-03 
 2.25333367e-03  4.52930129e-03 
 2.26333367e-03  6.92466452e-03 
 2.27333367e-03  9.18014712e-03 
 2.28333367e-03  1.12091126e-02 
 2.29333367e-03  1.29334241e-02 
 2.30333367e-03  1.42864358e-02 
 2.31333367e-03  1.52155417e-02 
 2.32333367e-03  1.56841933e-02 
 2.33333367e-03  1.56733155e-02 
 2.34333367e-03  1.51820757e-02 
 2.35333367e-03  1.42279764e-02 
 2.36333367e-03  1.28462641e-02 
 2.37333367e-03  1.10886616e-02 
 2.38333367e-03  9.02145765e-03 
 2.39333367e-03  6.72301338e-03 
 2.40333367e-03  4.28078006e-03 
 2.41333367e-03  1.78794618e-03 
 2.42333367e-03 -6.60146884e-04 
 2.43333367e-03 -2.96967376e-03 
 2.44333367e-03 -5.05193117e-03 
 2.45333367e-03 -6.82674011e-03 
 2.46333367e-03 -8.22551481e-03 
 2.47333367e-03 -9.19388559e-03 
 2.48333367e-03 -9.69378280e-03 
 2.49333367e-03 -9.70491116e-03 
 2.50333367e-03 -9.22556597e-03 
 2.51333367e-03 -8.27276196e-03 
 2.52333367e-03 -6.88166370e-03 
 2.53333367e-03 -5.10432474e-03 
 2.54333367e-03 -3.00776661e-03 
 2.55333367e-03 -6.71458572e-04 
 2.56333367e-03  1.81570824e-03 
 2.57333367e-03  4.35883040e-03 
 2.58333367e-03  6.86064430e-03 
 2.59333367e-03  9.22527042e-03 
 2.60333367e-03  1.13618992e-02 
 2.61333367e-03  1.31882742e-02 
 2.62333367e-03  1.46338399e-02 
 2.63333367e-03  1.56424387e-02 
 2.64333367e-03  1.61744603e-02 
 2.65333367e-03  1.62083725e-02 
 2.66333367e-03  1.57415822e-02 
 2.67333367e-03  1.47905976e-02 
 2.68333367e-03  1.33904793e-02 
 2.69333367e-03  1.15935876e-02 
 2.70333367e-03  9.46765394e-03 
 2.71333367e-03  7.09323825e-03 
 2.72333367e-03  4.56066340e-03 
 2.73333367e-03  1.96655159e-03 
 2.74333367e-03 -5.89894309e-04 
 2.75333367e-03 -3.01071047e-03 
 2.76333367e-03 -5.20293874e-03 
 2.77333367e-03 -7.08219247e-03 
 2.78333367e-03 -8.57588568e-03 
 2.79333367e-03 -9.62600658e-03 
 2.80333367e-03 -1.01913375e-02 
 2.81333367e-03 -1.02490466e-02 
 2.82333367e-03 -9.79559913e-03 
 2.83333367e-03 -8.84695829e-03 
 2.84333367e-03 -7.43806075e-03 
 2.85333367e-03 -5.62157213e-03 
 2.86333367e-03 -3.46595014e-03 
 2.87333367e-03 -1.05287458e-03 
 2.88333367e-03  1.52586146e-03 
 2.89333367e-03  4.17187367e-03 
 2.90333367e-03  6.78397482e-03 
 2.91333367e-03  9.26207249e-03 
 2.92333367e-03  1.15110186e-02 
 2.93333367e-03  1.34442593e-02 
 2.94333367e-03  1.49871472e-02 
 2.95333367e-03  1.60797913e-02 
 2.96333367e-03  1.66793469e-02 
 2.97333367e-03  1.67616660e-02 
 2.98333367e-03  1.63222564e-02 
 2.99333367e-03  1.53765176e-02 
 3.00333367e-03  1.39592396e-02 
 3.01333367e-03  1.21233680e-02 
 3.02333367e-03  9.93806169e-03 
 3.03333367e-03  7.48610041e-03 
 3.04333367e-03  4.86073709e-03 
 3.05333367e-03  2.16212036e-03 
 3.06333367e-03 -5.06562123e-04 
 3.07333367e-03 -3.04305937e-03 
 3.08333367e-03 -5.34999041e-03 
 3.09333367e-03 -7.33858038e-03 
 3.10333367e-03 -8.93205689e-03 
 3.11333367e-03 -1.00685813e-02 
 3.12333367e-03 -1.07036113e-02 
 3.13333367e-03 -1.08116160e-02 
 3.14333367e-03 -1.03870881e-02 
 3.15333367e-03 -9.44482159e-03 
 3.16333367e-03 -8.01943715e-03 
 3.17333367e-03 -6.16415793e-03 
 3.18333367e-03 -3.94885992e-03 
 3.19333367e-03 -1.45745368e-03 
 3.20333367e-03  1.21530793e-03 
 3.21333367e-03  3.96746649e-03 
 3.22333367e-03  6.69378667e-03 
 3.23333367e-03  9.28981257e-03 
 3.24333367e-03  1.16558870e-02 
 3.25333367e-03  1.37009752e-02 
 3.26333367e-03  1.53461479e-02 
 3.27333367e-03  1.65275926e-02 
 3.28333367e-03  1.71990497e-02 
 3.29333367e-03  1.73335892e-02 
 3.30333367e-03  1.69246736e-02 
 3.31333367e-03  1.59864728e-02 
 3.32333367e-03  1.45534151e-02 
 3.33333367e-03  1.26789741e-02 
 3.34333367e-03  1.04337157e-02 
 3.35333367e-03  7.90265864e-03 
 3.36333367e-03  5.18204297e-03 
 3.37333367e-03  2.37563720e-03 
 3.38333367e-03 -4.09260660e-04 
 3.39333367e-03 -3.06596006e-03 
 3.40333367e-03 -5.49248415e-03 
 3.41333367e-03 -7.59548316e-03 
 3.42333367e-03 -9.29380523e-03 
 3.43333367e-03 -1.05215926e-02 
 3.44333367e-03 -1.12307941e-02 
 3.45333367e-03 -1.13930095e-02 
 3.46333367e-03 -1.10006093e-02 
 3.47333367e-03 -1.00670935e-02 
 3.48333367e-03 -8.62667201e-03 
 3.49333367e-03 -6.73306557e-03 
 3.50333367e-03 -4.45754615e-03 
 3.51333367e-03 -1.88627239e-03 
 3.52333367e-03  8.82986313e-04 
 3.53333367e-03  3.74460373e-03 
